id,product_name,barcode,unit,category,brand,inventory,stock,expiry,purchase_price,sale_price,price_per_unit,tax,unit_name,unit_conversion
,ORAL B JUNIOR TOOTHBRUSH,,NOS,,,0,10,180,0,0,0,0,,
,ORAL B ESSENTIAL WAXED DENTAL FLOSS,,NOS,,,0,10,180,0,0,0,0,,
,ORAL B ESSENTIAL UNWAXED DENTAL FLOSS,,NOS,,,0,10,180,0,0,0,0,,
,ORAL B BABY TOOTHPASTE 75ML,,NOS,,,0,10,180,0,0,0,0,,
,ORACURE GEL 15GM,,NOS,MEDICAL OINTMENTS & CREAM,,22,10,180,0,0,0,0,,
,ORABENZ GEL 15GM,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU WOODEN NAIL STICKS CT447,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU WIDE CUTTING COMB POCKET HB254,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU WIDE CUTTING COMB HB251,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU VELOUR COMPACT PUFF,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU TRIANGULAR MAKEUP SPONGES 656,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU TOENAIL CLIPPERS PLASTIC CONTAINER CT420,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU TOENAIL CLIPPERS CURVED BLADES CT418,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU SUPERIOR EYELASH ADHESIVE,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU STAINLESS FOOT FILE WITH REFILL GRITS 473,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU SQUARE TIP TWEEZERS CT409C,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU SQUARE TIP TWEEZER NON SLIP CT408,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU SLANT TIP TWEEZERS NON SLIP 402,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU SLANT TIP TWEEZERS,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU SLANT TIP EXPERT TWEEZERS 405,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU SILICONE MAKEUP WASHING TOOLS CT701,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU SCULPTING FACE BRUSH 674,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU SATIN FINISH TWEEZER 409 C,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU SAPPHIRE NAIL FILE CT445,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU SAFETY SCISSORS CT423,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU SAFE BLADES FOR CORN PLANE CT469,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU ROUNDY POCKET MIRROR,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU RAT TAIL COMB HB256,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU PROFESSIONAL INDIVIDUAL EYELASHES,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU PROFESSIONAL EYELASHES,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU PROFESSIONAL COMPLETE EYELASHES,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU PROFESSIONAL 3D EYELASHES,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU PRECISION EYELASH CURLER 451,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU PRE GLUED ARTIFICIAL NAILS,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU POWDER BRUSH 671,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU POCKET MIRROR 512,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU PLASTIC NAIL FILE CT446,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU NATURAL KONJAC CLEANSING PUFFS CT504,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU NAIL POLISHING FILE 443,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU NAIL CLIPPERS WITH PLASTIC CONTAINER CT419,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU NAIL CLIPPERS SWIVEL CT413,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU NAIL CLIPPERS HARDENED STAINLESS CT411,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU NAIL CLIPPERS CURVED BLADES CT417,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU NAIL AND CUTICLE SCISSORS CT421,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU NAIL & TOENAIL NIPPERS CT431,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU MINI PLASTIC NAIL FILES 438,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU MINI EYESHADOW BRUSHES 624,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU MASCARA BRUSHES,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU MAKEUP SPONGES 655,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU MAKEUP PUFF,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU MAKEUP BRUSHES SET,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU MAKEUP BLENDING SPONGES,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU MAKEUP AIR PUFF,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU LIP BRUSH 683,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU LARGE CLIPPER STYLING COMB HB252,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU HARDENED STAINLESS TOENAIL CLIPPERS CT412,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU HAIR COLOURING BRUSH AND COMB HB257,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU HAIR COLOURING BRUSH 258,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU HAIR BRUSH KIDS 435,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU HAIR BRUSH KIDS 434,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU HAIR BRUSH HB440,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU HAIR BRUSH FLORAL HB450,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU HAIR BRUSH 443,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU HAIR BRUSH 442,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU HAIR BRUSH 441,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU HAIR BRUSH 440,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU HAIR BRUSH 439,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU HAIR BRUSH 438,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU HAIR BRUSH 437,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU HAIR BRUSH 436,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU HAIR BRUSH 433,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU HAIR BRUSH 432,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU HAIR BRUSH 431,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU HAIR BRUSH 430,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU HAIR BRUSH 429,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU HAIR BRUSH 428,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU HAIR BRUSH 427,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU HAIR BRUSH 426,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU HAIR BRUSH 415,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU HAIR BRUSH 414,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU FULL JAW CUTICLE NIPPERS CT432,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU FOOT FILE STL 474,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU FOOT FILE STL 473,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU FOOT FILE 474,,,,,0,10,180,1,1.75,0,0,,
,OR BLEU FOOT FILE 473,,,,,0,10,180,2.61,4.35,0,0,,
,OR BLEU FLAT EYELINER BRUSH,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU FINGER TOE SEPARATOR 449,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU FINE TOOTHED POCKET COMB HB255,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU FINE AND WIDE TOOTHED COMB HB253,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU FIBERGLASS NAIL FILE CT441,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU FACIAL CLEANSING SPONGES CT651,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU FACIAL & OCULAR BEAUTY BLENDERS CT503,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU FACE DEFUZZER CT513,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU EYESHADOW BRUSH,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU EYELASH & EYEBROW BRUSH 679,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU EXPERT SQUARE TIP TWEEZERS 401,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU EMERY NAIL FILES CT459,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU ELECTROPLATED TWEEZER 409 B,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU ELECTROPLATED TWEEZER 409 A,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU DUAL PENCIL SHARPENER,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU DIAMOND SLANT TIP TWEEZER CT406,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU CUTICLE TIMMER CT448,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU CUTICLE SCISSORS EXTRA FINE BLADES 422,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU CUTICLE PUSHER AND CUTTER CT453,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU CUTICLE NIPPERS SILICONE HANDLES,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU CUTICLE NIPPER SILICONE HANDLES 433,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU CURVED MAKEUP BRUSH 692,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU CURVED MAKEUP BRUSH 691,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU CURVED MAKEUP BRUSH 690,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU CORN PLANE WITH SAFE BLADES CT468,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU CONCEALER BRUSH,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU CALLUS REMOVER WOODEN HANDLE CT461,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU CALLUS REMOVER PLASTIC HANDLE CT462,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU BROW COMB 682,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU BLUSH BRUSH 672,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU BLENDING BRUSH,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU BEAUTY BLENDER SPONGES CT502,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU BABY NAIL CLIPPER CT531,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU BABY HAIR BRUSH CT532,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU ANGLED EYELINER BRUSH 681,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU ALL PURPOSE COMB HB250,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU ACNE DOUBLEHEAD REMOVER CT452,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU ACNE BLACKHEAD REMOVER TOOL CT450,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU 4 WAY NAIL BUFFER CT440,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU 4 WAY MINI NAIL BUFFERS CT439,,NOS,,,0,10,180,0,0,0,0,,
,OR BLEU 10 GRIT STAINLESS STEEL PEDICURE FILES,,NOS,,,0,10,180,0,0,0,0,,
,OPTREX EYE LOTION 110ML,,NOS,,,0,10,180,0,0,0,0,,
,OPTREX EYE DROPS 10ML,,NOS,DROPS,,12,10,180,0,0,0,0,,
,OPTIVE UD EYE DROPS 0.4ML 30S,,NOS,,,0,10,180,0,0,0,0,,
,OPTIVE FUSION UD EYE DROPS 0.4ML 30S,,NOS,DROPS,,1,10,180,5.655,7.25,0,0,,
,OPTIVE FUSION EYE DROPS 10ML,,NOS,,,0,10,180,0,0,0,0,,
,OPTIPRED OPTHALMIC EYE DROPS 1% 5ML,,NOS,DROPS,,1,10,180,0,0,0,0,,
,OPTIMAL STRAW BOTTLE 250ML,,NOS,,,0,10,180,0,0,0,0,,
,OPTIMAL SQUEEZE FEEDER,,NOS,,,0,10,180,0,0,0,0,,
,OPTIMAL SLIM WAIST PLASTIC FEEDING BOTTLE 240ML,,NOS,BABY AND MOTHER CARE,,6,0,0,0,0,0,5,,
,OPTIMAL SLIM ROUND PLASTIC FEEDING BOTTLE 240ML,,NOS,BABY AND MOTHER CARE,,8,0,0,0,0,0,5,,
,OPTIMAL SLIM ROUND NIPPLE PLASTIC BOTTLE 240ML,,,,,0,10,180,0.709,1.2,0,5,,
,OPTIMAL SLIM ORTHODONTIC PLASTIC FEEDING BOTTLE 240ML,,NOS,BABY AND MOTHER CARE,,20,0,0,0,0,0,5,,
,OPTIMAL SLIM ORTHODONTIC PLASTIC BOTTLE 240ML,,,,,0,10,180,0.886,1.5,0,5,,
,OPTIMAL SILICONE SQUEEZE FEEDER 90ML,,NOS,BABY AND MOTHER CARE,,20,10,0,0,0,0,5,,
,OPTIMAL SILICONE SPOUT CUP 240ML,,NOS,,,0,10,180,0,0,0,0,,
,OPTIMAL SILICONE SPOON,,NOS,,,0,10,180,0,0,0,0,,
,OPTIMAL SILICONE NIPPLE 6+ 2S,,NOS,BABY AND MOTHER CARE,,50,0,0,0,0,0,5,,
,OPTIMAL SILICONE NIPPLE 2S,,,,,0,0,0,0,0,0,0,,
,OPTIMAL SILICONE NIPPLE 0+ 2S,,NOS,BABY AND MOTHER CARE,,53,10,180,0,0,0,5,,
,OPTIMAL SILICONE BABY TEETHER,,NOS,,,0,10,180,0,0,0,0,,
,OPTIMAL ROUND NIPPLE SILICONE PACIFIER 6+,,NOS,BABY AND MOTHER CARE,,12,0,0,0,0,0,5,,
,OPTIMAL ROUND NIPPLE SILICONE PACIFIER 0+,,NOS,BABY AND MOTHER CARE,,2,10,180,0,0,0,5,,
,OPTIMAL ROUND NIPPLE SILICONE PACIFIER,,,,,0,0,0,0,0,0,0,,
,OPTIMAL PLASTIC WIDE NECK FEEDING BOTTLE 300ML,,NOS,,,0,10,180,0,0,0,0,,
,OPTIMAL PACIFIER HOLDER CLIP,,NOS,,,0,10,180,0,0,0,0,,
,OPTIMAL ORTHODONTIC SILICONE PACIFIER,,NOS,,,0,10,180,0,0,0,0,,
,OPTIMAL MANUAL BREAST PUMP,,NOS,,,0,10,180,0,0,0,0,,
,OPTIMAL HOT WATER BAG,,NOS,,,0,10,180,0,0,0,0,,
,OPTIMAL GLASS FEEDING BOTTLE 60ML,,,,,0,10,180,0.728,1.4,0,5,,
,OPTIMAL GLASS FEEDING BOTTLE 160ML,,NOS,BABY AND MOTHER CARE,,50,0,0,0,0,0,5,,
,OPTIMAL GLASS FEEDING BIOTTLE  60ML,,NOS,BABY AND MOTHER CARE,,56,0,0,0,0,0,5,,
,OPTIMAL BREAST PAD 30S,,NOS,BABY AND MOTHER CARE,,10,10,180,0,0,0,5,,
,OPTIMAL BREAST MILK STORAGE BAG 30S,,NOS,BABY AND MOTHER CARE,,6,10,180,0,0,0,5,,
,OPTIMAL BABY FOOD FEEDER 4+ MONTHS,,NOS,BABY AND MOTHER CARE,,6,0,0,0,0,0,5,,
,OPTIMAL BABY FOOD FEEDER,,,,,0,0,0,0,0,0,5,,
,OPTIMAL BABY BOTTLE CLEANSER 750ML,,NOS,BABY AND MOTHER CARE,,10,0,0,0,2.5,0,5,,
,OPTILONE EYE DROPS 5ML,,NOS,DROPS,,4,10,180,0,0,0,0,,
,OPTIFUCIN VISCOUS EYE DROPS 5GM,,NOS,DROPS,,15,10,180,0,0,0,0,,
,OPTIFRESH OPHTHALMIC SOLUTION 10ML,,NOS,DROPS,,90,10,180,0,0,0,0,,
,OPTIFRESH OPHTHALMIC SOL 10ML,,,,,0,10,180,0.844,1.8,0,0,,
,OPTIFRESH AQUA LENS SOLUTION,,NOS,,,0,10,180,0,0,0,0,,
,OPTIFREE CONTACT LENS SOLUTION 355ML,,NOS,,,0,10,180,0,0,0,0,,
,OPTIFREE CONTACT LENS SOLUTION 120ML,,NOS,,,0,10,180,0,0,0,0,,
,OPTIFLOX OPHTHALMIC SOLUTION 5ML,,NOS,DROPS,,2,10,180,0,0,0,0,,
,OPTIDEX T EYE DROPS 5ML,,NOS,,,9,10,180,0,0,0,0,,
,OPPO WRIST WRAP,,NOS,,,0,10,180,0,0,0,0,,
,OPPO SOFT ICE/WARM BAG MEDIUM,,NOS,,,0,10,180,0,0,0,0,,
,OPPO SOFT ICE/WARM BAG LARGE,,NOS,,,0,10,180,0,0,0,0,,
,OPPO SILICONE ELASTMAX FULL INSOLES,,NOS,,,0,10,180,0,0,0,0,,
,OPPO SACRO LUMBAR SUPPORT XL,,NOS,,,0,10,180,0,0,0,0,,
,OPPO SACRO LUMBAR SUPPORT,,NOS,,,0,10,180,0,0,0,0,,
,OPPO MID THIGH COMPRESSION STOCKINGS,,NOS,,,0,10,180,0,0,0,0,,
,OPPO FIRM SUPPORT STOCKINGS M 2S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,OPPO ANKLE SUPPORT,,NOS,,,0,10,180,0,0,0,0,,
,OPPO ABDOMINAL SUPPORT 2260,,NOS,,,0,10,180,0,0,0,0,,
,OPPO ABDOMINAL SUPPORT,,NOS,,,0,10,180,0,0,0,0,,
,OPIZOLE CREAM 15GM,,NOS,,,0,10,180,0,0,0,0,,
,OPHTAZOLIN EYE DROPS 10ML,,NOS,,,0,10,180,0,0,0,0,,
,ONETOUCH VERIO TEST STRIPS 50S,,NOS,SURGICALS,,0,10,180,0,0,0,0,,
,ONETOUCH ULTRA TEST STRIPS 50S,,NOS,,,0,10,180,0,0,0,0,,
,ONETOUCH SELECT TEST STRIPS 50S,,NOS,,,0,10,180,0,0,0,0,,
,ONETOUCH SELECT PLUS TEST STRIPS 50S,,NOS,,,0,10,180,0,0,0,0,,
,ONETOUCH DELICA LANCET 100S,,NOS,,,0,10,180,0,0,0,0,,
,ONE ALPHA 0.25MCG CAPS 100S,,PACK,,,0,10,180,0,0,0,0,STRIPS,10
,OMVIL 4MG TAB 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,OMVIL 4MG TAB 10S (BULK),,NOS,TABLETS,,500,10,180,0,0,0,0,,
,OMVIL 2MG/5ML SYRUP 100ML,,NOS,SYRUP,,400,10,180,0,0,0,0,,
,OMRON BP MONITOR,,NOS,,,0,10,180,0,0,0,0,,
,OMOL EXTRA TAB 20S,,PACK,TABLETS,,0,10,180,0,0,0,0,STRIPS,2
,OMOL DROPS 15ML,,NOS,DROPS,,0,10,180,0,0,0,0,,
,OMOL COLD & FLU TAB 20S,,PACK,TABLETS,,75,10,180,0,0,0,0,STRIPS,2
,OMOL 500MG TAB 20S,,PACK,TABLETS,,354,10,180,0,0,0,0,STRIPS,2
,OMOL 500MG TAB 10S ( BULK ),,NOS,TABLETS,,0,10,180,0,0,0,0,,
,OMOL 250MG SYRUP 100ML,,NOS,SYRUP,,0,10,180,0,0,0,0,,
,OMOL 120MG SYRUP 100ML,,NOS,SYRUP,,1170,10,180,0,0,0,0,,
,OMNICEF SUSP 40ML,,NOS,,,0,10,180,0,0,0,0,,
,OMNICEF 300MG CAPS 10S,,NOS,,,0,10,180,0,0,0,0,,
,OMNIC OCAS CAP 30S,,PACK,,,2,10,180,0,0,0,0,STRIPS,3
,OMIZ PLUS 40/1100MG CAP 28S,,PACK,CAPSULES,,1,0,0,0,14.13,0,0,,
,OMIZ 20MG CAPS 14S,,NOS,CAPSULES,,21,10,180,0,0,0,0,,
,OMFORMIN 500MG TAB 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,OMFORMIN 500MG TAB 10S ( BULK ),,NOS,,,0,10,180,0,0,0,0,,
,OMEZYN PLUS 400MG/1100MG CAPS 28S,,PACK,,,0,10,180,0,0,0,0,STRIPS,4
,OMEZYN 40MG CAPS 14S,,NOS,CAPSULES,,5,10,180,0,0,0,0,,
,OMEZYN 20MG CAPS 15S,,NOS,CAPSULES,,0,10,180,0,0,0,0,,
,OMEPREX 20MG TAB 14S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,OMEGAVYTE 3-6-9 SOFTGELS 90S,,NOS,,,0,10,180,0,0,0,0,,
,OMEGAVYTE 3-6-9 SOFTGELS 30S,,NOS,,,0,10,180,0,0,0,0,,
,OMEGA PAIN KILLER LINIMENT 60ML,,NOS,,,0,10,180,0,0,0,0,,
,OMEGA PAIN KILLER LINIMENT 120ML,,NOS,,,0,10,180,0,0,0,0,,
,OMEGA 3-6-9 CAPS 60S,,NOS,,,0,10,180,0,0,0,0,,
,OMEGA 3-6-9 CAPS 40S,,NOS,,,0,10,180,0,0,0,0,,
,OMEGA 3 PLUS CAPS 20S,,PACK,CAPSULES,,1,10,180,0,0,0,0,STRIPS,2
,OMEFA 1000MG CAPS 30S,,PACK,CAPSULES,,142,10,180,0,0,0,0,STRIPS,2
,OMEDAR 20MG TAB 14S ( BULK PACK ),,NOS,,,0,10,180,0,0,0,0,,
,OMEDAR 20MG TAB 14S,,PACK,,,0,10,180,0,0,0,0,,
,OMECHOL OMEGA 3 SOFTGELS 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,OMCET SYRUP 100ML,,NOS,SYRUP,,848,10,180,0,0,0,0,,
,OMCET L 5MG TAB 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,OMCET DROPS 15ML,,NOS,,,0,10,180,0,0,0,0,,
,OMCET 10MG TAB 10S,,PACK,TABLETS,,948,10,180,0,0,0,0,,
,OMAZILLIN 250MG CAPS 10S (BULK),,NOS,,,0,10,180,0,0,0,0,,
,OMATHROCIN 200MG/5ML SUSP 100ML,,NOS,,,0,10,180,0,0,0,0,,
,OMATAN 500MG TAB 20S,,PACK,TABLETS,,55,10,180,0,0,0,0,STRIPS,2
,OMATAN 500MG TAB 10S (BULK),,NOS,,,0,10,180,0,0,0,0,,
,OMAPRO 20MG CAPS 28S,,PACK,CAPSULES,,6,10,180,0,0,0,0,STRIPS,7
,OMAPRO 20MG CAPS 14S,,PACK,,,0,10,180,0,0,0,0,STRIPS,7
,OMAFEN SUSP 100ML,,NOS,,,0,10,180,0,0,0,0,,
,OMAFEN 400MG TAB 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,OMAFEN 400MG TAB 10S (BULK),,NOS,,,0,10,180,0,0,0,0,,
,OMACOR OMEGA 3 SOFT CAP 1GM 28S,,NOS,,,0,10,180,0,0,0,0,,
,OMACIP 500MG TAB 10S (BULK),,NOS,,,0,10,180,0,0,0,0,,
,OMACIP 500MG TAB 10S,,NOS,,,0,10,180,0,0,0,0,,
,OMACILLIN ORAL DROPS 20ML,,NOS,,,0,10,180,0,0,0,0,,
,OMACILLIN 500MG CAPS 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,OMACILLIN 500MG CAPS 10S (BULK),,NOS,CAPSULES,,200,10,180,0,0,0,0,,
,OMACILLIN 250MG/5ML ORAL SUSP 100ML,,NOS,,,0,10,180,0,0,0,0,,
,OMACILLIN 250MG SUSP 100ML,,NOS,,,0,10,180,0,0,0,0,,
,OMACILLIN 250MG CAPS 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,OMACILLIN 125MG/5ML ORAL SUSP 100ML,,NOS,,,0,10,180,0,0,0,0,,
,OMACID CHEWABLE TAB 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,OMACID ANTACID SUSP 100ML,,NOS,,,0,10,180,0,0,0,0,,
,OMACEPH 500MG CAPS 10S (BULK),,NOS,,,0,10,180,0,0,0,0,,
,OMACEPH 250MG/5ML SUSP 100ML,,NOS,,,0,10,180,0,0,0,0,,
,OMACE 5MG TAB 28S,,PACK,TABLETS,,3,10,180,0,0,0,0,STRIPS,2
,OMACE 10MG TAB 28S,,PACK,TABLETS,,38,10,180,0,0,0,0,STRIPS,2
,OLOPAT UD 0.1% EYE DROPS 0.4ML 30S,,NOS,,,0,10,180,0,0,0,0,,
,OLOPAT OPHTHALMIC SOLUTION 5ML,,NOS,,,0,10,180,0,0,0,0,,
,OLMETEC 40MG TAB 28S,,PACK,,,2,10,180,0,0,0,0,STRIPS,4
,OLIVE OIL HAIR RELAXER,,NOS,,,0,10,180,0,0,0,5,,
,OLIVE OIL EAR WAX SOFTENER 10ML,,NOS,DROPS,,60,10,180,0,0,0,0,,
,OLIVE OIL EAR WAX EAR DROPS 10ML,,NOS,DROPS,,0,0,0,0,0,0,0,,
,OLIVE OIL B.P. WELLS 70ML,,NOS,,,0,10,180,0,0,0,0,,
,OLIVE OIL B.P. BELLS 70ML,,NOS,,,0,10,180,0,0,0,0,,
,OLIGOCARE FORTE TAB 30S,,PACK,TABLETS,,9,10,180,0,0,0,0,STRIPS,5
,OLFEN-75 SR DEPOTAB 10S,,PACK,,,0,10,180,0,0,0,0,,
,OLFEN-50MG TAB 20S,,PACK,TABLETS,,27,10,180,0,0,0,0,STRIPS,2
,OLFEN-100 SR DEPOCAPS 20S,,PACK,CAPSULES,,14,10,180,0,0,0,0,STRIPS,2
,OLFEN GEL 50GM,,NOS,,,Infinity,10,180,0,0,0,0,,
,OLFEN 75MG/2ML INJ 5S,,PACK,,,0,10,180,0,0,0,0,STRIPS,5
,OLAY ULTIMATE EYE CREAM 15ML,,NOS,,,0,10,180,0,0,0,0,,
,OLAY NATURAL WHITE FACE WASH 100ML,,NOS,,,0,10,180,0,0,0,0,,
,OGX BRAZILIAN KERATIN SHAMPOO 385ML,,NOS,,,0,10,180,0,0,0,0,,
,OGX BRAZILIAN KERATIN CONDITIONER 385ML,,NOS,,,0,10,180,0,0,0,5,,
,OGX BIOTIN & COLLAGEN SHAMPOO 385ML,,NOS,,,0,10,180,0,0,0,0,,
,OFLOX OPHTHALMIC SOLUTION 5ML,,NOS,,,0,10,180,0,0,0,0,,
,OFLAM GRANULES 50MG SACHETS 10S,,PACK,POWDER,,7,10,180,0,0,0,0,STRIPS,10
,OFLACIN-200 MG TAB 10S,,PACK,,,0,10,180,0,0,0,0,,
,OCURED EYE DROPS 10ML,,NOS,,,0,10,180,0,0,0,0,,
,OCUMOL 0.5/1ML EYE DROPS 5MG,,NOS,,,0,10,180,0,0,0,0,,
,OCULAC EYE DROPS 10ML,,NOS,,,0,10,180,0,0,0,0,,
,OCTOZINC CAPS 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,OCTACARE TEXTILE FIRST AID PLASTER 20S,,NOS,,,0,10,180,0,0,0,0,,
,OCTACARE MIXED FIRST AID PLASTER 20S,,NOS,,,0,10,180,0,0,0,0,,
,OCEAN NASAL SPRAY 15ML,,NOS,SPRAY,,10,10,180,0,0,0,0,,
,NYSTALOCAL CREAM 20GM,,NOS,,,0,10,180,0,0,0,0,,
,NUTRINIDRINK POWDER VANILLA FLAVOUR 400GM,,NOS,,,0,10,180,0,0,0,0,,
,NUTRICOST VIT B2 100MG CAPS 120S,,NOS,,,0,10,180,0,0,0,0,,
