SL,product_name,number,expiry_date,purchase_price,price_per_unit,sale_price,stock,,,
1334,PRIME CARE MEGAA ADULT DIAPER PANTS M 20S,JYCC241110AP,1/11/2029,4.16,4.16,6.5,1,,,
1335,PRIME CARE MEGAA ADULT DIAPER PANTS XL 20S,JYCC240422AP,1/4/2029,4.8,4.8,7.5,4,,,
1336,PRIME FIRST ANKLE SUPPORT KA 11E L,225,1/2/2029,2.04,2.04,3.4,1,,,
1337,PRIME FIRST ANKLE SUPPORT KA 11E M,225,1/2/2029,2.04,2.04,3.4,4,,,
1338,PRIME FIRST ANKLE SUPPORT KA 11E XL,225,1/2/2029,2.04,2.04,3.4,2,,,
1339,PRIME FIRST ANKLE SUPPORT KA 11E XXL,225,1/2/2029,2.04,2.04,3.4,1,,,
1340,PRIME FIRST ANKLE SUPPORT WITH BINDER KA 19E L,225,1/2/2029,1.92,1.92,3.2,4,,,
1341,PRIME FIRST ANKLE SUPPORT WITH BINDER KA 19E M,225,1/2/2029,1.92,1.92,3.2,3,,,
1342,PRIME FIRST ANKLE SUPPORT WITH BINDER KA 19E S,225,1/2/2029,1.92,1.92,3.2,1,,,
1343,PRIME FIRST COLLAR N CUFF CA-8E,225,1/2/2029,1.8,1.8,3,11,,,
1344,PRIMOLUT N 5MG TAB 30S,WEX77P,1/5/2029,1.512,1.512,1.99,23.5,,,
1345,PROCTO-GLYVENOL 400MG SUPPOSITORIES 10S,H0107,1/6/2026,1.18,1.18,2.88,0.5,,,
1346,PROCTOLIZ MED ANTI HEMORRHOIDAL CREAM 25GM,1524,1/5/2027,2.052,2.052,2.9,6,,,
1347,PROFILAR 1MG/5ML SYRUP 120ML,015H,1/9/2026,1.162,1.162,1.4,3,,,
1348,PROFINAL 100MG/5ML PAEDIATRIC SUSP 110ML,5671,1/4/2027,0.759,0.759,1.11,50,,,
1349,PROFINAL XP CAPLETS 20S,7057,1/8/2027,0.825,0.825,1.19,9,,,
1350,PROGESTA 400MG PESSARIES 15S,5253,1/9/2026,3.685,3.685,4.49,1,,,
1351,PROGYLUTON TAB 21S,WEX7VR,1/4/2029,0.845,0.845,1.03,12,,,
1352,PROLYTE ORS LIME 10S,Q330026,1/2/2026,0.117,0.117,2,6.9,,,
1353,PROLYTE ORS ORANGE 10S,4Q30036,1/3/2027,0.117,0.117,2,6.9,,,
1354,PRONATAL TAB 30S,R0295301,1/10/2026,4.284,4.284,5.95,5,,,
1355,PROPOLSAFT COUGH & COLD SYRUP 125ML,L2578,1/7/2027,2.15,2.15,2.8,9,,,
1356,PROSPAN ACUTE EFFERVESCENT TAB 20S ,23B075A,1/12/2025,0.166,0.166,3.4,5.7,,,
1357,PROSPAN COUGH SYRUP 100ML,23H136A,1/7/2026,1.073,1.073,2.5,61,,,
1358,PROSTA-TAB PR 0.4MG TAB 30S,3ZY219,1/10/2026,3.066,3.066,5.23,1.333333333,,,
1359,PROXEN 250MG TAB 20S,625T05,1/2/2026,2.12,2.12,2.77,2,,,
1360,PROXEN 500MG TAB 20S,700T02,1/2/2026,2.99,2.99,3.8,1.5,,,
1361,PUR BOTTLE & NIPPLE CLEANSER 500ML,2500724,1/7/2027,2.188,2.188,3.5,2,,,
1362,PUR GLASS FEEDING BOTTLE 130ML,1000,1/1/2029,1.297,1.297,2,8,,,
1363,PUR GLASS FEEDING BOTTLE 240ML,1000,1/1/2029,1.5,1.5,1.9,15,,,
1364,PUR PLASTIC FEEDING BOTTLE 140ML,1000,1/1/2029,0.975,0.975,1.3,10,,,
1365,PUR PLASTIC FEEDING BOTTLE 240ML,1000,1/1/2029,0.625,0.625,1.5,11,,,
1366,PUR PLASTIC FEEDING BOTTLE 70ML,1000,1/1/2029,0.416,0.416,0.95,8,,,
1367,PUR PLASTIC FEEDING BOTTLE WITH HANDLE 250ML,1000,1/1/2029,1.069,1.069,1.9,8,,,
1368,PUR SILICONE TEATS 2S,1000,1/1/2029,0.382,0.382,0.9,11,,,
1369,PUR SYMMETRIC SILICONE SOOTHERS 2S,1000,1/1/2029,1.3,1.3,1.7,2,,,
1370,PURE ANTI AGING MOISTURIZING SOAP 70GM,2324151,1/6/2026,0.825,0.825,2.2,6,,,
1371,PURE ANTI PERSPIRANT BERRY BLOSSOM ROLL ON 60ML,4072402,1/7/2027,1.688,1.688,3.7,3,,,
1372,PURE ANTI PERSPIRANT FRAGRANCE FREE ROLL ON 60ML,29092402,1/9/2027,1.688,1.688,3.7,1,,,
1373,PURE ANTI PERSPIRANT SPRING BLOSSOM ROLL ON 60ML,7072401,1/7/2027,1.688,1.688,3.7,2,,,
1374,PURE ANTIBACTERIAL SOAP 70GM,2323071,1/6/2026,0.638,0.638,1.7,4,,,
1375,PURE BEE VENOM HYDROGEL MASK 1S,2000652,1/8/2027,0.825,0.825,1.9,4,,,
1376,PURE BROAD SPECTRUM SPF100 SUN SCREEN 50ML,2331011,1/8/2026,2.75,2.75,4.75,2,,,
1377,PURE CHARCOAL HYDROGEL MASK 1S,2000653,1/8/2027,0.825,0.825,1.9,4,,,
1378,PURE CHERRY SPF15 LIPCARE 4.2GM,1102406,1/10/2027,0.488,0.488,1.25,13,,,
1379,PURE FACIAL CLEANSING SOAP 70GM,2323061,1/6/2026,0.675,0.675,1.8,6,,,
1380,PURE GOLD 24K HYDROGEL MASK 1S,2000646,1/8/2027,0.825,0.825,1.9,3,,,
1381,PURE Q10 SERUM DEO PASSION ROLL ON 50ML,2334212,1/8/2026,2.063,2.063,4,6,,,
1382,PURE Q10 SERUM DEO SENSATION ROLL ON 50ML,2333192,1/8/2026,2.063,2.063,4,7,,,
1383,PURE Q10 SERUM DEO SOFT TOUCH ROLL ON 50ML,2333202,1/8/2026,2.063,2.063,4,4,,,
1384,PURE Q10 SERUM DEO SPRING BREEZE ROLL ON 50ML,23333182,1/8/2026,2.063,2.063,4,7,,,
1385,PURE TOTAL BODY MOISTURIZER CREAM 125ML,2336071,1/9/2026,1.688,1.688,3.8,4,,,
1386,PURE UNDER EYE SERUM 15ML,2336081,1/9/2026,2.438,2.438,5.43,3,,,
1387,PUREDERM DEEP CLEANSING NOSE STRIPS 6S,111422,1/11/2025,0.937,0.937,1.4,10,,,
1388,QV BABY 2 IN 1 SHAMPOO 200ML,56539,1/8/2027,2.786,2.786,4.642,1,,,
1389,QV BABY MOISTURISING CREAM 250GM,54417,1/11/2026,8,8,11,1,,,
1390,QV BAR 100GM,12605,1/5/2028,1.716,1.716,2.929,5,,,
1391,QV FACE DAY CREAM 75GM,56862,1/11/2026,4.745,4.745,8.247,2,,,
1392,QV FACE NURTURING NIGHT CREAM 50GM,57201,1/2/2028,6.431,6.431,8.574,1,,,
1393,QV FACE OIL FREE MOISTURISER 75GM,57157,1/2/2029,7.5,7.5,10,1,,,
1394,QV GENTLE WASH 250GM,56418,1/7/2027,4.788,4.788,6.081,1,,,
1395,QV GENTLE WASH 500ML,56260,1/5/2027,7.187,7.187,9.582,1,,,
1396,QV HAND CREAM SPF15 50GM,57622,1/6/2029,3.404,3.404,4.8,4,,,
1397,QV INTENSIVE CLEANSER 250 GM,56310,1/5/2028,5.025,5.025,6.7,1,,,
1398,QV LIP BALM 15GM,57183,1/2/2029,2.017,2.017,3.713,7,,,
1399,QV MOISTURIZING CREAM 100 GM,57497,1/4/2029,3.968,3.968,5.697,5,,,
1400,RA THERMOSEAL TOOTHPASTE 100GM,24726,1/9/2027,1.525,1.525,2,5,,,
1401,RAPIDUS 50MG TAB 20S,4MX851,1/5/2027,1.2,1.2,2.53,1,,,
1402,REDEX 20MG TAB 4S,24094,1/4/2028,2.24,2.24,5.46,8.5,,,
1403,REDEX 5MG TAB 30S,23131,1/6/2027,9,9,15.99,1.666666667,,,
1404,REGAINE 2% TOPICAL SOL FOR MEN & WOMEN 60ML,4060710,1/5/2026,5.039,5.039,9.21,1,,,
1405,REGAINE 5% FOAM FOR MEN 73ML,4062611,1/5/2027,11.145,11.145,13.58,1,,,
1406,REGAINE 5% TOPICAL SOL FOR MEN 60ML,4022810,1/1/2026,9.651,9.651,11.76,4,,,
1407,RELEZIN 4MG TAB 30S,886M,1/11/2027,1.925,1.925,2.69,0.666666667,,,
1408,RELISPRAY PAIN RELIEF SPRAY 150ML,W362172,1/11/2026,1.2,1.2,2.25,8,,,
1409,REMETHAN 50MG TAB 10S (BULK),110831,1/4/2026,0.146,0.146,0.251,7,,,
1410,RENERVE PLUS CAPS 30S,7259475A,1/11/2026,7.15,7.15,9.5,2,,,
1411,RENNIE PEPPERMINT TAB 96S,N4P765,1/5/2029,0.82,0.82,1,5.125,,,
1412,REPARIL GEL N 100GM,8186258,1/5/2027,2.5,2.5,3.01,1,,,
1413,RESOLVE PLUS 1% CREAM 30GM,57390,1/3/2026,1.129,1.129,1.49,14,,,
1414,RHEUMASAL MASSAGE CREAM 100GM,477F,1/4/2026,1.697,1.697,2.83,10,,,
1415,RHINOCORT AQUA NASAL SPRAY ,BZ356,1/5/2026,3.98,3.98,4.85,1,,,
1416,ROFENAC 50MG TAB 100S,2004616,1/10/2027,3.37,3.37,4.91,5.4,,,
1417,ROHTO AQUA EYE DROPS 13ML,3F1,1/6/2026,2.895,2.895,3.95,1,,,
1418,ROSSMAX DIGITAL BP MONITOR Z1,1000,1/1/2029,12,12,22,1,,,
1419,ROSSMAX DIGITAL THERMOMETER TG380,1000,1/1/2029,1.65,1.65,3.33,14,,,
1420,ROSSMAX NEBULIZER NL100,1000,1/1/2029,11.8,11.8,24,1,,,
1421,ROSUVAS 10MG TAB 30S,PTG0312B,1/1/2027,4.514,4.514,5.5,2,,,
1422,ROWACHOL CAPS 50S,8602C,1/9/2026,0.99,0.99,1.28,5,,,
1423,ROWATINEX CAPS 50S,8831C,1/2/2028,1.025,1.025,1.28,5,,,
1424,RUMALAYA GEL 30GM,112401862,1/5/2027,1.15,1.15,1.5,1,,,
1425,S-26 PROGOLD NO 1 400GM,42559510B1,1/9/2026,4.092,4.092,4.7,3,,,
1426,S-26 PROGOLD NO 1 900GM,41229510A1,1/5/2026,8.25,8.25,9.101,3,,,
1427,S-26 PROGRESS GOLD NO 3 400GM,40529510B1,1/2/2026,3.544,3.544,4.1,2,,,
1428,S-26 PROGRESS GOLD NO 3 900GM,41639510A3,1/6/2026,7.246,7.246,8.5,1,,,
1429,S-26 PROMILGOLD NO 2 400GM,41079510B1,1/4/2026,4.349,4.349,4.7,1,,,
1430,S-26 ULTIMA-1 400GM,41940017A5,1/7/2026,4.925,4.925,5.46,4,,,
1431,SALIDEX TOPICAL SOLUTION 30ML,6194,1/3/2027,0.99,0.99,1.31,5,,,
1432,SALONPAS 6.5CM X 4.2CM PATCHES 20S,B505T,1/4/2027,0.682,0.682,1,9,,,
1433,SALONPAS GEL 30GM,8802,1/3/2027,0.987,0.987,1.5,3,,,
1434,SANITABANT 5X7.5CM FIRST AID PLASTER 10S,22120734,1/12/2027,0.424,0.424,1,8,,,
1435,SANITABANT ASSORTED FIRST AID STRIPS 20S,22021634,1/2/2027,0.338,0.338,0.9,5,,,
1436,SANITABANT TEXTILE FIRST AID STRIP 20S,23103034,1/10/2028,0.338,0.338,0.9,18,,,
1437,SANITABANT TRANSPARENT FIRST AID STRIP 20S,22080534,1/8/2027,0.338,0.338,0.9,20,,,
1438,SANITAYAKI CAPSICUM PLASTER 1S,210920004,1/8/2027,0.15,0.15,0.3,37,,,
1439,SAPOFEN COLD & FLU 200MG TAB 20S,1146162,1/3/2027,0.8,0.8,0.97,14,,,
1440,SAVOY BURN RELIEF SPRAY 50ML,113,1/6/2028,1.15,1.15,1.6,1,,,
1441,SEACOD KIDS ACTIVE CHEWABLE BURSTLETS 60S,SKA00424,1/6/2026,4.5,4.5,6.3,2,,,
1442,SEALAR CREAM 30GM,1220,1/10/2026,1.667,1.667,2.5,5,,,
1443,SEBAMED ANTI HAIRLOSS SHAMPOO 200ML,40028012,1/4/2027,2.343,2.343,3.014,4,,,
1444,SEBAMED BABY BUBBLE BATH 200ML,40028002,1/2/2027,1.402,1.402,1.939,6,,,
1445,SEBAMED BABY CLEANSING BAR 100GM,30002356,1/12/2026,1.021,1.021,1.409,4,,,
1446,SEBAMED BABY CLEANSING WIPES 72S,1050468,1/12/2026,1.386,1.386,1.914,2,,,
1447,SEBAMED BABY GENTLE WASH 200ML,40010004,1/3/2027,1.445,1.445,1.992,2,,,
1448,SEBAMED BABY LIP BALM 4.8GM ,3402,1/9/2026,0.667,0.667,0.914,5,,,
1449,SEBAMED BABY LOTION 200ML,42810006,1/5/2027,1.998,1.998,2.763,1,,,
1450,SEBAMED BABY POWDER 200GM,30070027,1/6/2026,1.65,1.65,2.127,6,,,
1451,SEBAMED BABY SHAMPOO WITH PUMP 500ML,30028037,1/9/2026,2.409,2.409,3.18,2,,,
1452,SEBAMED BABY SKIN CARE OIL 150ML,4A158A04,1/8/2027,1.69,1.69,2.2,6,,,
1453,SEBAMED CLEAR FACE ANTI PIMPLE GEL 10ML,20005003,1/10/2025,1.265,1.265,1.739,1,,,
1454,SEBAMED EXTRA SOFT BABY CREAM 200ML,40028009,1/4/2027,2,2,2.75,2,,,
1455,SEBAMED INTIMATE WASH 200ML,4A22XA25,1/10/2027,2.084,2.084,2.872,6,,,
1456,SEBAMED INTIMATE WASH FOAM 150ML,20001006,1/11/2025,2.018,2.018,2.95,6,,,
1457,SEBAMED MOISTURIZING BODY LOTION 200ML,40010004,1/2/2027,1.574,1.574,2.148,2,,,
1458,SEBAMED PROTECTIVE FACIAL CREAM 50ML,40010002,1/1/2027,2.93,2.93,3.816,5,,,
1459,SEFARIN 125MG SUSP 50ML,6240058,1/2/2026,2.614,2.614,4.46,1,,,
1460,SENERGY 5/160 MG TAB 30S,535L,1/4/2026,1.215,1.215,4.55,2.666666667,,,
1461,SENSODYNE HERBAL MULTICARE 100GM,3011223,1/2/2026,2.026,2.026,2.33,1,,,
1462,SENSODYNE MULTICARE + WHITENING TOOTHPASTE 75ML,K146,1/8/2027,2.546,2.546,2.928,2,,,
1463,SEPTILIN SYRUP 200ML,112400764,1/2/2027,1.51,1.51,2,2,,,
1464,SEPTILIN TAB 60S,112301585,1/5/2026,1.55,1.55,2,1,,,
1465,SEROXAT 20MG TAB 30S,CASR,1/8/2027,5.934,5.934,7.23,1,,,
1466,SEVEN OCEANS OMEGA 3-6-9 SOFTGELS 60S,S2310138,1/5/2026,5.17,5.17,6.3,1,,,
1467,SHINE CUTIE VIT C CHEWABLE TAB 100S,CETIA007,1/1/2026,2.079,2.079,3.8,1,,,
1468,SHY-NM TOOTHPASTE 100GM,SN24066,1/10/2027,1.632,1.632,2.55,4,,,
1469,SHY-XT TOOTHPASTE 70GM,T24023,1/9/2026,1.376,1.376,2.15,4,,,
1470,SILVADIAZIN CREAM 30GM,4992,1/2/2026,0.418,0.418,0.51,4,,,
1471,SIMEDILL EMULSION 120ML,250154,1/1/2028,0.728,0.728,1.4,10,,,
1472,SIMILAC NEOSURE GOLD 370GM,63412QU,1/3/2026,3.729,3.729,4.3,3,,,
1473,SIMILAC NO 1 GOLD 400GM,68351NT,1/8/2026,3.77,3.77,4.3,5,,,
1474,SIMILAC NO 1 GOLD 800GM,61061NT,1/1/2026,7.32,7.32,8.1,3,,,
1475,SIMILAC NO 2 GOLD 400GM,64532NT,1/4/2026,3.714,3.714,4.1,6,,,
1476,SIMILAC NO 2 GOLD 800GM,68402NT,1/8/2026,7.016,7.016,7.9,4,,,
1477,SIMILAC NO 2 TOTAL COMFORT GOLD 360GM,64512QU02,1/4/2026,4.124,4.124,4.4,6,,,
1478,SIMILAC NO 2 TOTAL COMFORT GOLD 820GM,63543QU01,1/3/2026,8.065,8.065,9.2,4,,,
1479,SIMILAC NO 3 GOLD 400GM,66122NT,1/6/2026,3.385,3.385,3.8,1,,,
1480,SIMILAC NO 3 TOTAL COMFORT GOLD 360GM,63529QU01,1/3/2026,3.642,3.642,4.1,7,,,
1481,SINECOD INFANT DROPS 20ML,9T7W,1/5/2027,1.291,1.291,1.94,4,,,
1482,SINECOD SYRUP 200ML,AW6C,1/5/2027,1.927,1.927,3.17,2,,,
1483,SIRDALUD 2MG TAB 30S,A00ULM,1/2/2026,1.655,1.655,2.02,1.666666667,,,
1484,SKIN DOCTOR COSMETIC PADS 80S,1000,1/1/2029,0.425,0.425,0.857,4,,,
1485,SKIN DOCTOR SPF60 SUNBLOCK CREAM 50ML,67063,1/7/2028,0.5,0.5,1.8,5,,,
1486,SKIN DOCTOR SPF80 SUN PROTECTION FACE CREAM 125ML,23094,1/10/2027,0.583,0.583,2.3,3,,,
1487,SKINOREN CREAM 30GM,YY071C8,1/10/2027,2.897,2.897,3.53,6,,,
1488,SLEEPNEED 10MG TAB 30S,WF24655,1/7/2027,2.5,2.5,3.9,7.333333333,,,
1489,SLEEPNEED 5MG TAB 30S,WF24729,1/9/2027,0,0,3.3,8.666666667,,,
1490,SMART BABY FRUIT TOOTH GEL,1000,1/1/2030,0.6,0.6,1.05,2,,,
1491,SMART BABY GLASS FEEDING BOTTLE WITH HANDLE 120ML,1000,1/1/2030,0.991,0.991,2.19,4,,,
1492,SMART BABY GLASS FEEDING BOTTLE WITH HANDLE 240ML,1000,1/1/2030,1.121,1.121,2.476,7,,,
1493,SMART BABY LIQUID GUTTA TEETHER,1000,1/1/2030,0.416,0.416,0.8,3,,,
1494,SMART BABY MEDICINE DROPPER,1000,1/1/2030,0.45,0.45,0.86,3,,,
1495,SMART BABY PACIFIER,1000,1/1/2030,0.5,0.5,0.955,14,,,
1496,SMART BABY SOFT TEETHER,1000,1/1/2030,0.5,0.5,0.95,12,,,
1497,SMART FINE INSULIN 6MM PEN NEEDLES 100S,54J74V,1/10/2025,2.6,2.6,6,-0.03,,,
1498,SMILE COMPRESSOR NEBULISER,1000,1/1/2029,12,12,26,4,,,
1499,SMILE DIGITAL BP MONITOR,1000,1/1/2029,13,13,26,4,,,
1500,SMILE ELECTRIC BREAST PUMP,1000,1/1/2029,0,0,37.5,3,,,
1501,SMILE FLEXIBLE DIGITAL THERMOMETER,1000,1/1/2029,1.277,1.277,3,10,,,
1502,SMILE IR EAR AND FOREHEAD THERMOMETER,1000,1/1/2029,12.16,12.16,19.8,2,,,
1503,SMILE NEW PORTABLE MESH NEBULISER/ATOMIZER ,1000,1/1/2029,16,16,25,2,,,
1504,SMILE PREGNANCY TEST,20240731,1/7/2027,0.7,0.7,2.5,2,,,
1505,SNAFI 20MG TAB 4S,1148068,1/6/2026,0,0,10.47,3.5,,,
1506,SODIUM CHLORIDE INHALATION SOLUTION 2.5ML 10S,2464014E,1/5/2027,0.519,0.519,0.9,32.5,,,
1507,SOLGAR GLUCOSAMINE HYALU+CHONDRO+MSM TAB 60S,4285UMO717,1/8/2027,8.288,8.288,11.2,2,,,
1508,SOLO SOFT CARE 130ML,G24077,1/5/2027,1.538,1.538,2.5,4,,,
1509,SONGHA NIGHT TAB 30S,RO141011,1/2/2026,3.24,3.24,4.5,2,,,
1510,SOOTHE CREAM 30GM,4EK005B,1/9/2026,0.574,0.574,0.7,8,,,
1511,SPORIDEX 500MG CAPS 10S,DFF4745A,1/6/2026,0.77,0.77,1.05,11,,,
1512,STERIMAR BABY BLOCKED NOSE NASAL SPRAY 50ML,FE3030C,1/1/2026,3.1,3.1,3.88,1,,,
1513,STOP LICE ANTILICE SHAMPOO 250ML,BS17040124,1/4/2027,1.95,1.95,3.9,21,,,
1514,STOPKOF COUGH SYRUP 100ML,DAL24023,1/12/2027,0.385,0.385,0.8,17,,,
1515,STOPOUX ANTI LICE SPRAY 50ML,18323,1/10/2026,2.407,2.407,4.4,12,,,
1516,STORVAS 10MG TAB 30S,PTF2046C,1/4/2026,2.114,2.114,2.79,1.333333333,,,
1517,STORVAS 20MG TAB 30S,PTF4665C,1/9/2026,5.572,5.572,6.79,3.666666667,,,
1518,STOUT BAREFEEL ULTRATHIN CONDOM 10S,ST001,1/1/2026,0.666,0.666,2,1,,,
1519,STOUT EXTACY MULTITEXTURED CONDOM 10S,ST005,1/1/2026,0.667,0.667,2,4,,,
1520,STREPSILS COOL LOZENGES 16S,RB185,1/6/2026,1.083,1.083,1.843,8.5,,,
1521,STREPSILS EXTRA BLACKCURRANT LOZENGES 24S,NV496,1/2/2026,1.083,1.083,2.09,13.5,,,
1522,STREPSILS INTENSIVE LOZENGES 16S,RW811,1/12/2026,1.3,1.3,1.61,4,,,
1523,STREPSILS LEMON SUGAR FREE LOZENGES 16S,NN437,1/1/2026,1.083,1.083,1.843,2,,,
1524,STREPSILS ORANGE WITH VIT C 100MG LOZENGES 24S,RB308,1/5/2026,1.083,1.083,1.843,11,,,
1525,STREPSILS ORGINAL LOZENGES 24S,RB780,1/5/2026,1.05,1.05,1.675,10,,,
1526,STREPSILS SORE THROAT & BLOCKED NOSE LOZENGES ,NT974,1/2/2026,1.083,1.083,1.843,2,,,
1527,SUDO CREAM ANTISEPTIC HEALING CREAM 60GM,139044,1/2/2026,1.2,1.2,1.5,7,,,
1528,SULFOLITE SOAP 75GM,M062,1/8/2027,0.948,0.948,1.4,7,,,
1529,SULFUR SOAP SKIN DOCTOR 80GM,34,1/5/2028,0.392,0.392,1,10,,,
1530,SUPER ZINC 30MG 30S,1775,1/9/2026,0.633,0.633,3,12,,,
1531,SUPERORTHO ANKLE SUPPORT A9-009,1000,1/1/2029,1.219,1.219,2.7,14,,,
1532,SUPERORTHO ARM SLING ,1000,1/1/2029,2.363,2.363,4.2,1,,,
1533,SUPERORTHO CERVICAL COLLAR,1000,1/1/2029,2.1,2.1,4.2,5,,,
1534,SUPERORTHO CLAVICAL BRACE,1000,1/1/2029,2.5,2.5,5.5,7,,,
1535,SUPERORTHO COMPRESSION STOCKINGS THIGH HIGH,1000,1/1/2029,5,5,10,1.5,,,
1536,SUPERORTHO COMPRESSION STOCKINGS UNDER KNEE,1000,1/1/2029,4.765,4.765,9,4,,,
1537,SUPERORTHO ELASTIC LUMBAR SUPPORT A5-007 ,1000,1/1/2029,6.5,6.5,13,2,,,
1538,SUPERORTHO ELBOW SUPPORT ,1000,1/1/2029,1.582,1.582,2.7,8,,,
1539,SUPERORTHO FULL INSOLE,1000,1/1/2029,6.2,6.2,11,4,,,
1540,SUPERORTHO HEEL PAD INSOLE ,1000,1/1/2029,3,3,6,2,,,
1541,SUPERORTHO KNEE SUPPORT,1000,1/1/2029,1.35,1.35,2.7,6,,,
1542,SUPERORTHO LUMBAR SUPPORT,1000,1/1/2029,6.5,6.5,13,1,,,
1543,SUPERORTHO PALM WITH WRIST SUPPORT,1000,1/1/2029,1.375,1.375,3.3,11,,,
1544,SUPERORTHO POSTURE MAGNETIC BACK BRACE C2-003,1000,1/1/2029,6.5,6.5,13,1,,,
1545,SUPERORTHO SHOULDER SUPPORT,1000,1/1/2029,4.5,4.5,9,3,,,
1546,SUPERORTHO THIGH SUPPORT,1000,1/1/2029,1.519,1.519,2.7,2,,,
1547,SUPERORTHO WRIST AND THUMB SUPPORT ,1000,1/1/2029,1.903,1.903,4,4,,,
1548,SUPERORTHO WRIST SUPPORT ,1000,1/1/2029,1.07,1.07,2,2,,,
1549,SUPIROCIN 2% OINTMENT 15GM,10242211,1/8/2026,1.574,1.574,2.11,6,,,
1550,SURGICAL SPIRIT AMEYA 200ML,2403003,1/3/2027,0.714,0.714,1.1,4,,,
1551,SYRINGE 1ML 100S,20220820,1/8/2027,0.02,0.02,0.06,322,,,
1552,SYRINGE 20ML 50S,20231125,1/11/2028,0.042,0.042,0.145,47,,,
1553,SYRINGE 3ML 100S,202239,1/3/2027,0.01,0.01,0.075,157,,,
1554,SYRINGE 5ML 100S,20220309,1/3/2027,0.013,0.013,0.085,217,,,
1555,SYRINGE PIC INSUMED 1ML 10S,2403467,1/3/2029,0.478,0.478,0.85,33,,,
1556,SYSTANE EYE DROPS 10ML,173CK4,1/9/2026,1.76,1.76,2.23,11,,,
1557,SYSTANE GEL DROPS 10ML,16WUM5,1/5/2026,4.797,4.797,6.15,2,,,
1558,SYSTANE ULTRA MD 10ML,16VV41,1/5/2026,3.939,3.939,5.05,3,,,
1559,SYSTANE ULTRA UD EYE DROPS 0.7ML X 30S,24232A,1/4/2026,4.583,4.583,5.875,3,,,
1560,TABIFLEX COOL GEL 50GM,4KK1835,1/8/2027,0.623,0.623,1.14,5,,,
1561,TABUNEX 0.05% NASAL 120 METERED SPRAY,3UW917E,1/3/2026,2.74,2.74,4.34,2,,,
1562,TAKEPRON 30MG CAPS 14S,354167,1/10/2027,3.709,3.709,4.52,2,,,
1563,TANTUM ROSA POWDER SACHETS 5S,2403573,1/4/2028,0.625,0.625,0.84,1,,,
1564,TASKINE 400MG SOFTGEL CAPS 20S,800H,1/11/2025,0.219,0.219,0.96,13,,,
1565,TAVANIC 500MG TAB 5S,3T48A,1/12/2026,7.6,7.6,9.33,1,,,
1566,TEARS GUARD EYE DROPS 15ML,824146,1/8/2027,0.8,0.8,1.2,5,,,
1567,TED 20MG TAB 4S,ET0864009A,1/6/2027,7.25,7.25,10.12,5.5,,,
1568,TEEJEL GEL 10GM,24F325B2,1/6/2029,1.652,1.652,2.33,18,,,
1569,TEGRETOL 200MG TAB 50S,TFAC6,1/11/2025,2.421,2.421,2.95,0.4,,,
1570,TELFAST 120MG TAB 15S,KT0044,1/12/2026,2.347,2.347,2.86,3,,,
1571,TELFAST 180MG TAB 15S,KT0902,1/4/2027,2.537,2.537,3.09,1,,,
1572,TENORMIN 25MG TAB 28S,SP339,1/10/2025,1.461,1.461,1.78,2.5,,,
1573,TENORMIN 50MG TAB 28S,SP669,1/11/2025,1.65,1.65,2.01,6.5,,,
1574,TENTEX ROYAL CAPS 30S,112301655,1/5/2026,6.95,6.95,10,1.333333333,,,
1575,THIOTACID 600MG TAB 20S,2208669,1/8/2025,6.3,6.3,7.92,3.5,,,
1576,THROATSIL LOZENGES HONEY & LEMON 24S,TWT2322,1/9/2026,0.656,0.656,1.6,11.5,,,
1577,THROATSIL LOZENGES MENTHOL 24S,TBT2303,1/1/2026,0.657,0.657,1.6,12,,,
1578,THROATSIL LOZENGES ORANGE 24S,TOT24112,1/9/2027,0.657,0.657,1.6,8.5,,,
1579,THROATSIL LOZENGES WILD BERRIES 24S,WBT2410,1/9/2027,0.657,0.657,1.6,13,,,
1580,TIDILOR SYRUP 100ML,3220020,1/2/2026,0.515,0.515,1.13,12,,,
1581,TIGER BALM PLASTERS WARM 10CM X 14CM 2S,S240197,1/1/2026,0.969,0.969,1.4,3,,,
1582,TIMOLOL 0.5% STERILE EYE DROPS 5ML,2403558,1/7/2026,0.84,0.84,1.12,5,,,
1583,TIN TIN LIDO ORANGE LOZENGES 24S,K1024001,1/2/2027,0.758,0.758,2.64,11.5,,,
1584,TOBRADEX OPHTHALMIC SUSPENSION 5ML,VHN03A,1/5/2026,1.863,1.863,2.27,5,,,
1585,TOBREX EYE DROPS 3.5ML,VHD01F,1/5/2026,1.682,1.682,2.05,4,,,
1586,TONGUE CLEANER MEDISURE,1000,1/1/2030,0.767,0.767,1.24,3,,,
1587,TONGUE DEPRESSOR 100S,42022,1/4/2027,0.7,0.7,1.2,2,,,
1588,TOPRAZOLE 40MG TAB 15S,4UF290E,1/8/2027,1.948,1.948,3.56,7,,,
1589,TORIX 120MG TAB 7S,24158,1/6/2027,0.509,0.509,1.24,10,,,
1590,TRAVATAN EYE DROPS 2.5ML,VFM40B,1/3/2026,4.317,4.317,5.26,2,,,
1591,TRAVOCORT CREAM 20GM,YY06TC2,1/8/2027,1.461,1.461,1.78,10,,,
1592,TRILAGAVIT TAB 30S,240137,1/4/2026,1.533,1.533,2.99,24.5,,,
1593,TRIOPAN SYRUP 100ML,BE0368,1/5/2026,0.915,0.915,2.34,15,,,
